query_id,n_relevant,bm25_ndcg10,bm25_recall10,bm25_recall2,bm25_success10,dense-pooled_ndcg10,dense-pooled_recall10,dense-pooled_recall2,dense-pooled_success10,dense-chunk_ndcg10,dense-chunk_recall10,dense-chunk_recall2,dense-chunk_success10,dense-multicard_ndcg10,dense-multicard_recall10,dense-multicard_recall2,dense-multicard_success10,hybrid-rrf_ndcg10,hybrid-rrf_recall10,hybrid-rrf_recall2,hybrid-rrf_success10
query_939,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.81753,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_940,2,1.0,1.0,1.0,1.0,0.204382,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_941,2,1.0,1.0,1.0,1.0,0.790386,1.0,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_942,2,1.0,1.0,1.0,1.0,0.482476,1.0,0.0,1.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_943,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.624051,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_944,2,0.693426,1.0,0.5,1.0,0.850345,1.0,0.5,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_945,2,1.0,1.0,1.0,1.0,0.81753,1.0,0.5,1.0,0.204382,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_946,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.204382,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_947,2,1.0,1.0,1.0,1.0,0.591235,1.0,0.5,1.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_948,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_949,2,1.0,1.0,1.0,1.0,0.448644,1.0,0.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_950,2,1.0,1.0,1.0,1.0,0.613147,0.5,0.5,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_951,2,1.0,1.0,1.0,1.0,0.193426,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_952,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.237198,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_953,2,1.0,1.0,1.0,1.0,0.591235,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_954,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.831555,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_955,2,1.0,1.0,1.0,1.0,0.850345,1.0,0.5,1.0,0.850345,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_956,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.42279,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_957,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.693426,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_958,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_959,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.264068,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_960,2,1.0,1.0,1.0,1.0,0.491149,1.0,0.0,1.0,0.81753,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_961,2,1.0,1.0,1.0,1.0,0.693426,1.0,0.5,1.0,0.877215,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_962,2,1.0,1.0,1.0,1.0,0.204382,0.5,0.0,1.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_963,2,1.0,1.0,1.0,1.0,0.218407,0.5,0.0,1.0,0.204382,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_964,2,1.0,1.0,1.0,1.0,0.193426,0.5,0.0,1.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_965,2,1.0,1.0,1.0,1.0,0.177239,0.5,0.0,1.0,0.204382,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_966,2,1.0,1.0,1.0,1.0,0.831555,1.0,0.5,1.0,0.430624,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_967,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.60526,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_968,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.850345,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_969,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_970,2,1.0,1.0,1.0,1.0,0.184576,0.5,0.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_971,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_972,2,1.0,1.0,1.0,1.0,0.491149,1.0,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_973,2,1.0,1.0,1.0,1.0,0.193426,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_974,2,1.0,1.0,1.0,1.0,0.204382,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_975,2,1.0,1.0,1.0,1.0,0.184576,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_976,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_977,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.414437,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_978,2,1.0,1.0,1.0,1.0,0.650921,1.0,0.5,1.0,0.370666,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_979,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.613147,0.5,0.5,1.0,0.693426,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_980,2,1.0,1.0,1.0,1.0,0.448644,1.0,0.0,1.0,0.831555,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_981,2,1.0,1.0,1.0,1.0,0.455605,1.0,0.0,1.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_982,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_983,2,1.0,1.0,1.0,1.0,0.237198,0.5,0.0,1.0,0.441307,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_984,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_985,2,1.0,1.0,1.0,1.0,0.177239,0.5,0.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_986,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.306574,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_987,2,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_988,2,1.0,1.0,1.0,1.0,0.650921,1.0,0.5,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_989,2,1.0,1.0,1.0,1.0,0.306574,0.5,0.0,1.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_990,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.613147,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_991,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.386853,0.5,0.5,1.0,0.877215,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_992,2,1.0,1.0,1.0,1.0,0.193426,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.919721,1.0,0.5,1.0,1.0,1.0,1.0,1.0
query_993,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_994,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_995,2,1.0,1.0,1.0,1.0,0.386853,0.5,0.5,1.0,0.501266,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_996,2,1.0,1.0,1.0,1.0,0.42279,1.0,0.0,1.0,0.386853,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_997,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.218407,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_998,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
query_999,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
